ma_window,version,activity_bucket,return_col,n_obs,mean_daily,mean_ann,vol_daily,vol_ann,sharpe,t_stat,min_daily,max_daily,max_drawdown
60,long_short,Mid,gross_map_vs_passive,2058,-0.00020506657044246082,-0.05167677575150013,0.022764877218745427,0.3613812224863209,-0.14299795489085274,-0.40865069436813456,-0.19735773758300978,0.1670208988752877,-0.7798711648617452
60,long_short,Mid,net_map_vs_passive,2058,-0.00019167111021755454,-0.04830111977482374,0.022767956341657153,0.36143010204720466,-0.13363889587844946,-0.38190495547298625,-0.19710773758300978,0.1670208988752877,-0.7760641582647052
60,long_short,Mid,net_map_vs_zero,2058,-9.976093628933516e-05,-0.02513975594491246,0.01814087260958742,0.28797742494402984,-0.08729766213375414,-0.24947384929317926,-0.11767974668776934,0.1358389957709092,-0.7610391122635358
60,long_short,High,gross_strategy_return,1966,0.0001313833241563991,0.033108597687412575,0.018257697873802547,0.2898319685198057,0.11423376743601041,0.3190700103679279,-0.11677774386705009,0.10200069816690704,-0.6695261982821307
60,long_short,High,net_strategy_return,1966,0.00013449979624540422,0.03389394865384186,0.018253334323572182,0.2897626993073484,0.1169714001659368,0.32671658040695334,-0.11677774386705009,0.10200069816690704,-0.6729805013226731
60,long_short,High,passive_return,1966,0.00018541108440145023,0.046723593269165455,0.018296231309593118,0.290443667849382,0.16086972601308466,0.4493304064022324,-0.12274951368246811,0.10662132280892636,-0.6838583936573853
60,long_short,High,gross_map_vs_passive,1966,-5.402776024505117e-05,-0.013614995581752894,0.02189639224086014,0.3475944508730415,-0.03916919717088854,-0.10940474456836578,-0.14731299940499554,0.2040013963338141,-0.603277960042284
60,long_short,High,net_map_vs_passive,1966,-5.0911288156045975e-05,-0.012829644615323585,0.021895692165212984,0.34758333751667364,-0.036910988619263556,-0.10309726962332785,-0.14731299940499554,0.2040013963338141,-0.6070652547112676
60,long_short,High,net_map_vs_zero,1966,0.00013449979624540422,0.03389394865384186,0.018253334323572182,0.2897626993073484,0.1169714001659368,0.32671658040695334,-0.11677774386705009,0.10200069816690704,-0.6729805013226731
120,long_flat,Low,gross_strategy_return,1978,1.0653828054688016e-05,0.00268476466978138,0.011456412117994065,0.18186490428767438,0.014762412133869503,0.04135901612593797,-0.05821776745246369,0.05801568361062104,-0.37739065463544086
120,long_flat,Low,net_strategy_return,1978,1.3306619875831687e-05,0.003353268208709585,0.0114583111371545,0.18189505028227512,0.018435181185556135,0.05164880569813418,-0.05813443411913036,0.05801568361062104,-0.37418364503667945
120,long_flat,Low,passive_return,1978,-2.088976574859896e-05,-0.005264220968646938,0.016062820697977393,0.25498937352641476,-0.020644864120588965,-0.05783954954910385,-0.09455454391431833,0.11445135854247973,-0.7046884625844057
120,long_flat,Low,gross_map_vs_passive,1978,3.154359380328686e-05,0.00794898563842829,0.011329126603621446,0.17984430938848905,0.04419926138033848,0.12383057373055495,-0.10199447851181664,0.08675165452884004,-0.5344919572710072
120,long_flat,Low,net_map_vs_passive,1978,3.419638562443059e-05,0.008617489177356509,0.011329428354965605,0.17984909954257558,0.04791510882886848,0.13424105361362768,-0.10199447851181664,0.08675165452884004,-0.5342240081462771
120,long_flat,Low,net_map_vs_zero,1978,1.3306619875831687e-05,0.003353268208709585,0.0114583111371545,0.18189505028227512,0.018435181185556135,0.05164880569813418,-0.05813443411913036,0.05801568361062104,-0.37418364503667945
120,long_flat,Mid,gross_strategy_return,2057,-9.90668819558343e-05,-0.024964854252870244,0.014015050983702749,0.22248203708861178,-0.1122106511588936,-0.3205907282516674,-0.11245588785817215,0.14015151515151514,-0.6222618298040928
120,long_flat,Mid,net_strategy_return,2057,-9.917308146042954e-05,-0.024991616528028244,0.014015424855670972,0.22248797212211235,-0.11232794424640453,-0.32092583972242056,-0.11245588785817215,0.14015151515151514,-0.6220449833807917
120,long_flat,Mid,passive_return,2057,9.432447447371984e-05,0.0237697675673774,0.017678835332454217,0.2806428105536145,0.08469758238412589,0.24198468984225657,-0.10723202902857495,0.1204464867919457,-0.6597254839132212
120,long_flat,Mid,gross_map_vs_passive,2057,-0.00019339135642955423,-0.04873462182024767,0.011065652268385696,0.17566178398119792,-0.2774344010161255,-0.79264219345701,-0.09867886879150489,0.060753268932721816,-0.5494746880503372
120,long_flat,Mid,net_map_vs_passive,2057,-0.0001934975559341494,-0.04876138409540565,0.011067559332590668,0.17569205768692145,-0.2775389208674255,-0.7929408112343688,-0.09867886879150489,0.060753268932721816,-0.5500870393036985
120,long_flat,Mid,net_map_vs_zero,2057,-9.917308146042954e-05,-0.024991616528028244,0.014015424855670972,0.22248797212211235,-0.11232794424640453,-0.32092583972242056,-0.11245588785817215,0.14015151515151514,-0.6220449833807917
120,long_flat,High,gross_strategy_return,1965,-0.0002396759187344442,-0.060398331521079936,0.014394518920623846,0.2285059038383076,-0.26431847276829323,-0.7380886436592793,-0.12332902565972814,0.10394829178267337,-0.7905900513004982
120,long_flat,High,net_strategy_return,1965,-0.0002402988235367384,-0.06055530353125808,0.014392123450396886,0.22846787692734602,-0.2650495305758673,-0.7401300653577992,-0.12307902565972814,0.10394829178267337,-0.7914262926069419
120,long_flat,High,passive_return,1965,0.00017176544559930072,0.04328489229102378,0.01829087919632791,0.29035870568525174,0.14907385741671034,0.41627707694199173,-0.12274951368246811,0.10662132280892636,-0.683858393657387
120,long_flat,High,gross_map_vs_passive,1965,-0.00041144136433374494,-0.10368322381210372,0.011187309354752107,0.1775930303557233,-0.5838248472050036,-1.6302851824733235,-0.07365649970249777,0.10200069816690704,-0.6563328345117632
120,long_flat,High,net_map_vs_passive,1965,-0.00041206426913603905,-0.10384019582228184,0.011188579126755166,0.17761318736137435,-0.5846423757432329,-1.6325680669180413,-0.07365649970249777,0.10200069816690704,-0.6573253614892534
